                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.4031,                 1.3044,                 1.4612,                0.57726,                 0.5935,                0.60011,                0.33303,                  1.469,                 1.3991,                 1.5246,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.4143,                 1.3017,                 1.4715,                  0.608,                0.57868,                0.61186,                0.34276,                 1.4628,                 1.3872,                 1.5388,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.3957,                 1.2874,                 1.4516,                0.56221,                0.57119,                0.57018,                0.31245,                 1.5613,                 1.4693,                 1.6258,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3839,                 1.2843,                 1.4536,                0.58644,                0.57452,                0.58517,                0.31299,                 1.5322,                 1.5105,                 1.6077,               0.009109,               0.009109,               0.009109
                     92,                 1.3936,                 1.2935,                  1.458,                0.57236,                0.58618,                0.59566,                0.33676,                 1.4601,                 1.4332,                 1.5401,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.3993,                 1.2694,                 1.4596,                0.58758,                0.57952,                0.60682,                 0.3337,                 1.4815,                 1.4301,                  1.562,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3913,                 1.2994,                 1.4574,                0.58662,                0.58451,                0.60848,                0.34554,                 1.4667,                 1.4022,                 1.5339,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.3949,                 1.2751,                 1.4518,                 0.5697,                0.59867,                 0.6163,                0.34952,                 1.4473,                  1.382,                 1.5273,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.4031,                 1.2779,                 1.4526,                0.59762,                0.56703,                0.60862,                0.34048,                 1.4741,                 1.4362,                 1.5401,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.3738,                 1.2417,                 1.4349,                 0.5635,                0.59201,                0.61034,                0.34208,                 1.4814,                 1.3858,                 1.5491,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3726,                 1.2617,                  1.439,                0.61211,                0.58035,                0.60868,                0.34452,                  1.438,                 1.3773,                 1.5292,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.3706,                 1.2401,                 1.4298,                 0.5977,                0.60616,                0.62777,                0.36122,                 1.4535,                 1.3455,                 1.5226,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.3679,                 1.2596,                 1.4415,                0.56956,                 0.5729,                0.59293,                 0.3323,                  1.476,                 1.4003,                 1.5403,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.3621,                 1.2436,                 1.4313,                0.55921,                0.61584,                0.61166,                0.35083,                 1.4566,                 1.3592,                 1.5374,                0.00901,                0.00901,                0.00901
                    102,                 1.3494,                 1.2283,                 1.4299,                0.59291,                  0.597,                0.62204,                0.34738,                 1.4683,                 1.3665,                 1.5396,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.3502,                 1.2174,                 1.4146,                0.63183,                0.57785,                 0.6292,                0.35545,                 1.4581,                 1.3472,                  1.536,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.3509,                 1.2358,                 1.4302,                0.59351,                 0.5872,                0.61898,                0.35274,                 1.4698,                 1.3681,                 1.5331,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.3504,                 1.2245,                 1.4317,                0.59794,                0.59867,                0.61512,                0.34732,                 1.4453,                 1.3335,                 1.5264,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.3479,                 1.2089,                 1.4227,                0.60651,                0.58201,                0.61397,                0.35147,                 1.4481,                 1.3558,                 1.5204,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.3464,                 1.2188,                 1.4253,                0.60165,                0.60699,                0.63801,                  0.366,                 1.4335,                  1.309,                 1.5093,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.3368,                 1.2114,                 1.4194,                0.59647,                0.61449,                0.62531,                 0.3485,                 1.4285,                 1.3621,                 1.5143,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.3517,                 1.2074,                  1.415,                0.59985,                0.58201,                0.61113,                0.34847,                 1.4572,                 1.3822,                 1.5284,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.3389,                 1.1879,                  1.406,                0.59637,                0.59913,                0.62915,                0.36241,                 1.4281,                 1.3409,                 1.5098,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.3242,                  1.198,                 1.4043,                0.60334,                0.58639,                 0.6165,                0.35228,                 1.4375,                 1.3377,                 1.5136,               0.008911,               0.008911,               0.008911
                    112,                 1.3419,                 1.1985,                 1.4074,                0.64593,                0.58026,                0.63848,                0.36557,                 1.4197,                 1.3131,                 1.4921,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.3384,                 1.1811,                 1.4091,                0.64274,                0.55575,                0.61646,                0.34407,                 1.4927,                 1.3423,                 1.5653,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.3194,                 1.1658,                 1.3967,                 0.6354,                0.58868,                0.63241,                0.36116,                 1.4228,                 1.3149,                 1.5213,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.3171,                 1.1651,                 1.3837,                0.61996,                0.57785,                0.61332,                0.34847,                 1.4633,                 1.3508,                 1.5334,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.3281,                 1.1741,                 1.4026,                0.61043,                0.60283,                  0.629,                0.35914,                 1.4191,                 1.3095,                  1.498,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.3065,                 1.1644,                 1.3811,                0.59639,                0.59117,                0.61943,                0.35714,                 1.4295,                 1.3617,                 1.5173,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.3116,                 1.1627,                 1.3931,                0.59606,                0.60866,                0.62038,                0.34894,                  1.439,                 1.3565,                  1.514,              0.0088417,              0.0088417,              0.0088417
