                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.3834,                 1.2484,                 1.5872,                0.62966,                0.59117,                0.62691,                0.34845,                 1.4833,                 1.3609,                 1.7491,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.3751,                  1.241,                 1.5838,                0.59444,                0.60654,                0.62914,                 0.3598,                 1.4682,                 1.3616,                 1.7444,                0.00901,                0.00901,                0.00901
                    102,                 1.3678,                 1.2241,                 1.5849,                0.56761,                0.62948,                0.62037,                0.34513,                 1.4974,                 1.3728,                 1.7674,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.3675,                 1.2179,                 1.5698,                0.62595,                0.57452,                0.61794,                0.34197,                 1.4902,                 1.3814,                 1.7533,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.3758,                 1.2468,                 1.5879,                0.64478,                0.56524,                0.63803,                0.36346,                 1.4735,                 1.3508,                 1.7363,              0.0089803,              0.0089803,              0.0089803
                    105,                  1.373,                 1.2384,                 1.5862,                0.58733,                0.60283,                0.61739,                0.35038,                 1.4763,                 1.3592,                 1.7426,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.3613,                 1.2176,                 1.5697,                0.61719,                0.59784,                0.62069,                  0.355,                 1.4724,                 1.3486,                 1.7339,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.3738,                  1.225,                  1.587,                 0.6093,                 0.6103,                0.63318,                0.35734,                 1.4763,                  1.346,                 1.7374,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.3638,                 1.2215,                 1.5783,                0.60188,                0.59367,                0.62955,                0.35538,                 1.4771,                 1.3533,                 1.7413,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.3807,                 1.2237,                 1.5739,                0.61262,                0.59914,                0.62958,                0.34729,                 1.4959,                 1.3406,                 1.7668,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.3656,                 1.2115,                 1.5626,                0.63342,                0.59534,                 0.6339,                0.35803,                 1.4539,                 1.3473,                 1.7131,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.3561,                 1.2205,                 1.5622,                0.60716,                0.63614,                0.64815,                0.36354,                 1.4978,                 1.3351,                 1.7573,               0.008911,               0.008911,               0.008911
                    112,                 1.3746,                 1.2277,                  1.568,                0.63695,                0.59117,                0.64461,                0.35467,                 1.4917,                 1.3532,                 1.7524,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.3618,                 1.2003,                 1.5557,                0.57914,                0.61986,                0.63079,                0.35629,                 1.4699,                 1.3334,                 1.7315,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.3514,                 1.1962,                 1.5533,                0.63869,                0.57619,                0.63118,                 0.3598,                 1.4844,                 1.3355,                  1.746,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.3499,                 1.1915,                 1.5485,                0.62161,                0.60366,                0.64616,                0.36315,                 1.4671,                 1.3296,                 1.7258,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.3626,                 1.1883,                 1.5632,                0.60915,                0.57487,                0.61534,                0.34337,                 1.4704,                 1.3782,                  1.734,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.3491,                 1.2004,                 1.5457,                0.61134,                0.59367,                0.62373,                0.35724,                 1.4473,                 1.3721,                 1.7229,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.3488,                 1.1978,                 1.5558,                0.61182,                0.59711,                0.64077,                 0.3648,                 1.4564,                 1.3379,                  1.719,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.3375,                 1.1839,                 1.5547,                0.64394,                0.56869,                0.63733,                0.36127,                 1.4689,                  1.321,                  1.739,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.3406,                 1.1873,                 1.5531,                  0.623,                0.61504,                0.64631,                0.36321,                 1.4669,                 1.3218,                 1.7249,              0.0088219,              0.0088219,              0.0088219
                    121,                  1.347,                 1.1926,                 1.5512,                0.60601,                0.61865,                0.64131,                0.36371,                 1.4731,                 1.3062,                 1.7452,               0.008812,               0.008812,               0.008812
                    122,                 1.3617,                  1.203,                 1.5581,                 0.6425,                0.58509,                0.65026,                0.37239,                 1.4713,                 1.3134,                 1.7287,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.3344,                 1.1757,                 1.5308,                0.58006,                  0.602,                0.61802,                0.35563,                 1.4504,                 1.3265,                 1.7091,              0.0087922,              0.0087922,              0.0087922
                    124,                  1.343,                 1.1822,                  1.546,                0.58397,                0.62448,                0.62752,                0.36172,                 1.4522,                 1.3327,                 1.7261,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.3408,                 1.1792,                 1.5546,                0.63006,                0.59985,                0.64637,                0.36481,                 1.4712,                 1.3176,                  1.727,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.3441,                 1.1818,                 1.5399,                0.63432,                0.60616,                0.65276,                0.37173,                 1.4831,                 1.3305,                 1.7338,              0.0087625,              0.0087625,              0.0087625
                    127,                  1.335,                 1.1788,                 1.5409,                 0.6116,                0.63614,                0.65268,                0.36822,                 1.4757,                 1.3184,                  1.728,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.3262,                 1.1641,                 1.5281,                0.65711,                0.57923,                0.65178,                0.37727,                  1.471,                  1.306,                 1.7205,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.3356,                 1.1747,                 1.5338,                0.59852,                0.60616,                0.62114,                0.35259,                 1.4676,                 1.3387,                 1.7174,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.3327,                 1.1619,                  1.539,                0.59374,                0.61454,                0.63294,                0.35665,                 1.4864,                 1.3296,                 1.7489,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.3255,                 1.1559,                 1.5287,                0.61973,                  0.602,                0.63219,                 0.3551,                 1.4789,                 1.3113,                 1.7395,               0.008713,               0.008713,               0.008713
                    132,                 1.3256,                 1.1736,                 1.5293,                0.62874,                0.59617,                0.63961,                0.36118,                 1.4838,                 1.3199,                  1.734,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.3242,                 1.1477,                  1.521,                0.59997,                0.62566,                0.63807,                  0.368,                 1.4543,                 1.2963,                 1.7147,              0.0086932,              0.0086932,              0.0086932
