                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.1518,                0.91238,                 1.4955,                0.63541,                0.63697,                0.66234,                0.37236,                 1.4858,                 1.2371,                 1.9528,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.1605,                0.92248,                 1.5054,                0.62246,                0.64385,                 0.6468,                 0.3631,                 1.4623,                 1.2853,                 1.9298,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.1655,                0.89922,                 1.5018,                0.64775,                0.61032,                 0.6515,                0.36717,                  1.487,                 1.2659,                 1.9325,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.1564,                0.90148,                 1.5036,                0.64797,                0.61532,                0.65801,                 0.3705,                  1.473,                 1.2539,                 1.9474,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.1276,                0.88372,                 1.4822,                0.65607,                0.60949,                0.65351,                0.36644,                 1.5328,                 1.2827,                 2.0141,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.1256,                 0.8674,                 1.4833,                0.62686,                0.64113,                0.64446,                0.35856,                 1.4934,                 1.2667,                 1.9776,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.1201,                 0.8601,                 1.4647,                 0.6441,                 0.6353,                  0.649,                0.37064,                 1.4842,                 1.2745,                  1.957,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.1107,                0.85015,                 1.4587,                0.63001,                0.63802,                 0.6517,                0.36452,                 1.4989,                 1.2941,                 1.9585,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.1221,                0.86847,                 1.4784,                0.61099,                0.61366,                0.63365,                0.35399,                 1.4691,                 1.3378,                 1.9242,               0.009307,               0.009307,               0.009307
                     72,                 1.1004,                 0.8434,                 1.4549,                0.63104,                 0.6394,                0.65334,                 0.3712,                 1.5272,                 1.2636,                 2.0311,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.0969,                 0.8369,                 1.4408,                0.61639,                0.61782,                0.60905,                0.33368,                 1.5169,                 1.3626,                 2.0144,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.1014,                0.82831,                 1.4491,                 0.6514,                0.64412,                 0.6655,                0.37917,                 1.4662,                 1.2588,                 1.9378,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.0906,                0.82843,                 1.4446,                0.65435,                0.61789,                0.65384,                0.36874,                 1.5025,                 1.2772,                 2.0139,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.0959,                0.82797,                 1.4567,                 0.6058,                0.65003,                0.62112,                0.33831,                 1.5321,                 1.3675,                 2.0422,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.0876,                0.82427,                 1.4416,                0.63494,                0.65029,                0.65556,                0.36974,                 1.4805,                 1.2872,                 1.9769,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.0736,                0.81303,                 1.4309,                 0.6783,                0.58814,                0.66203,                0.37672,                 1.4985,                 1.2618,                 1.9792,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.0709,                0.82192,                 1.4352,                0.63062,                0.65029,                0.64722,                0.36558,                  1.504,                 1.2859,                 1.9953,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.0911,                0.81966,                 1.4591,                0.63975,                0.61948,                0.63701,                0.35931,                 1.4958,                 1.2888,                 1.9771,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.0718,                0.80479,                 1.4264,                0.62659,                0.65779,                0.65053,                0.36597,                 1.4867,                 1.2495,                 1.9776,               0.009208,               0.009208,               0.009208
                     82,                 1.0527,                0.79166,                 1.4149,                0.66009,                0.58618,                0.62105,                0.35103,                  1.508,                 1.3049,                 2.0211,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.0431,                 0.7715,                 1.4039,                0.65726,                0.61282,                0.64332,                0.36402,                 1.4942,                 1.3072,                 2.0039,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.0498,                0.77764,                 1.4161,                0.65231,                0.61699,                0.64111,                0.35124,                 1.5226,                 1.3015,                 2.0293,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.0585,                0.78894,                 1.4202,                0.64528,                0.61449,                0.64121,                0.35583,                 1.5449,                 1.3146,                 2.0408,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.0309,                0.76198,                 1.3947,                0.61519,                0.63614,                0.63112,                0.35344,                 1.5236,                 1.3344,                  2.024,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.0427,                0.76274,                  1.395,                0.69978,                 0.5945,                0.66485,                  0.369,                 1.5102,                 1.2577,                 1.9715,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.0344,                0.77154,                 1.4087,                0.65481,                0.61282,                0.64262,                0.36264,                 1.5017,                 1.3015,                 1.9998,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.0305,                0.76241,                  1.399,                0.62883,                0.63281,                0.64268,                0.35789,                 1.5064,                  1.293,                 2.0077,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.0249,                  0.751,                 1.3883,                0.66414,                0.63281,                 0.6629,                0.36975,                 1.5186,                 1.2504,                  2.041,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.0235,                0.75671,                 1.4066,                0.65147,                0.62365,                0.65464,                0.36782,                 1.5171,                 1.2641,                 2.0282,               0.009109,               0.009109,               0.009109
                     92,                  1.012,                0.73991,                 1.3833,                0.63629,                0.64113,                0.63899,                0.35345,                 1.4957,                 1.2807,                 2.0216,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.0274,                0.74068,                 1.3972,                0.67209,                0.58707,                0.63722,                0.36067,                 1.4999,                 1.2944,                 2.0145,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.0079,                0.74186,                 1.3878,                0.63472,                 0.6424,                0.65145,                0.36718,                 1.4943,                 1.2743,                 2.0483,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.0095,                  0.733,                 1.3759,                0.63566,                 0.6428,                0.63793,                0.35656,                 1.5476,                 1.3022,                 2.0793,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.0105,                0.72716,                 1.3776,                0.66653,                0.60866,                0.65489,                 0.3691,                 1.5523,                  1.288,                 2.0907,              0.0090595,              0.0090595,              0.0090595
                     97,                0.97419,                0.70984,                 1.3576,                 0.6765,                0.61812,                0.64847,                0.36101,                 1.5178,                 1.2938,                 2.0557,              0.0090496,              0.0090496,              0.0090496
                     98,                0.99582,                0.72251,                 1.3691,                0.63437,                0.64613,                0.64465,                0.36182,                 1.4944,                  1.316,                 2.0246,              0.0090397,              0.0090397,              0.0090397
                     99,                0.98705,                0.69722,                 1.3551,                0.66348,                0.63197,                0.65577,                0.36092,                 1.5563,                 1.2687,                 2.0833,              0.0090298,              0.0090298,              0.0090298
                    100,                0.98522,                0.70692,                 1.3621,                 0.6453,                0.61048,                0.63669,                0.35104,                  1.541,                 1.2918,                 2.0925,              0.0090199,              0.0090199,              0.0090199
                    101,                0.97437,                0.69063,                 1.3532,                0.66274,                0.61029,                0.65554,                0.36725,                 1.5605,                 1.2988,                 2.1331,                0.00901,                0.00901,                0.00901
                    102,                0.97918,                0.70973,                 1.3691,                0.68635,                0.60126,                0.64467,                0.36506,                 1.5448,                 1.2682,                 2.1012,              0.0090001,              0.0090001,              0.0090001
                    103,                0.96237,                0.68243,                 1.3376,                0.62346,                0.64659,                0.62495,                0.34981,                 1.5564,                 1.2872,                 2.0924,              0.0089902,              0.0089902,              0.0089902
                    104,                0.97115,                0.69647,                 1.3559,                0.64716,                0.65211,                0.65152,                0.36654,                 1.5341,                 1.2984,                 2.0878,              0.0089803,              0.0089803,              0.0089803
